index,mese,giorno,ora,rain,temp,radiaz
2386,4,10,10.00,0.0,9.7,1209
2387,4,10,11.00,0.0,10.1,1489
2388,4,10,12.00,0.0,11.2,2219
2389,4,10,13.00,0.0,10.4,1465
2390,4,10,14.00,0.0,9.7,857
2391,4,10,15.00,0.0,8.8,471
2392,4,10,16.00,0.0,8.4,241
2393,4,10,17.00,0.0,8.2,129
2394,4,10,18.00,0.0,7.9,10
2395,4,10,19.00,0.0,7.4,0
2396,4,10,20.00,0.0,7.1,0
2397,4,10,21.00,0.0,6.7,0
2398,4,10,22.00,0.0,6.5,0
2399,4,10,23.00,0.0,6.3,0
2400,4,10,24.00,0.0,6.4,0
2401,4,11,1.00,0.0,6.1,0
2402,4,11,2.00,0.0,5.8,0
2403,4,11,3.00,0.0,6.5,0
2404,4,11,4.00,0.0,5.9,0
2405,4,11,5.00,0.0,5.4,7
2406,4,11,6.00,0.0,5.4,136
2407,4,11,7.00,0.0,5.7,214
2408,4,11,8.00,0.0,6.1,340
2409,4,11,9.00,0.0,6.7,508
2410,4,11,10.00,0.0,7.6,954
2411,4,11,11.00,0.0,7.6,566
2412,4,11,12.00,0.0,8.0,947
2413,4,11,13.00,0.0,8.1,735
2414,4,11,14.00,0.2,7.2,440
2415,4,11,15.00,0.3,7.0,766
2416,4,11,16.00,0.2,6.5,645
2417,4,11,17.00,0.0,6.1,283
2418,4,11,18.00,0.0,5.3,44
2419,4,11,19.00,0.1,5.0,1
2420,4,11,20.00,0.0,4.9,0
2421,4,11,21.00,0.0,4.8,0
2422,4,11,22.00,0.2,4.9,0
2423,4,11,23.00,0.5,4.9,0
2424,4,11,24.00,0.0,5.5,0
2425,4,12,1.00,0.0,5.7,0
2426,4,12,2.00,0.0,5.8,0
2427,4,12,3.00,0.1,5.0,0
2428,4,12,4.00,0.1,4.7,0
2429,4,12,5.00,1.6,5.0,25
2430,4,12,6.00,0.2,5.8,166
2431,4,12,7.00,0.1,7.2,665
2432,4,12,8.00,0.1,8.0,556
2433,4,12,9.00,0.1,8.5,782
2434,4,12,10.00,0.1,8.6,800
2435,4,12,11.00,0.3,9.6,935
2436,4,12,12.00,0.4,9.4,906
2437,4,12,13.00,0.6,8.6,624
2438,4,12,14.00,1.1,8.2,453
2439,4,12,15.00,0.5,7.8,412
2440,4,12,16.00,0.2,7.7,469
2441,4,12,17.00,0.8,6.8,115
2442,4,12,18.00,1.3,4.7,13
2443,4,12,19.00,1.4,3.6,0
2444,4,12,20.00,0.9,2.5,0
2445,4,12,21.00,0.6,1.9,0
2446,4,12,22.00,1.4,0.9,0
2447,4,12,23.00,1.0,0.3,0
2448,4,12,24.00,1.3,0.0,0
2449,4,13,1.00,2.2,0.0,0
2450,4,13,2.00,2.6,-0.3,0
2451,4,13,3.00,3.1,-0.4,0
2452,4,13,4.00,2.4,-0.6,0
2453,4,13,5.00,1.0,-0.6,2
2454,4,13,6.00,1.2,-0.5,23
2455,4,13,7.00,3.2,0.1,77
2456,4,13,8.00,0.4,0.0,89
2457,4,13,9.00,0.1,0.8,402
2458,4,13,10.00,0.0,1.6,1218
2459,4,13,11.00,0.0,2.5,1345
2460,4,13,12.00,0.0,2.7,1276
2461,4,13,13.00,0.0,2.8,1310
2462,4,13,14.00,0.0,2.7,1201
2463,4,13,15.00,0.0,3.4,1115
2464,4,13,16.00,0.0,2.9,962
2465,4,13,17.00,0.0,1.6,325
2466,4,13,18.00,0.0,0.4,65
2467,4,13,19.00,0.0,-0.2,0
2468,4,13,20.00,0.0,-0.6,0
2469,4,13,21.00,0.0,-1.1,0
2470,4,13,22.00,0.0,-1.4,0
2471,4,13,23.00,0.0,-2.0,0
2472,4,13,24.00,0.0,-2.2,0
2473,4,14,1.00,0.0,-2.3,0
2474,4,14,2.00,0.0,-2.7,0
2475,4,14,3.00,0.0,-2.7,0
2476,4,14,4.00,0.0,-3.2,0
2477,4,14,5.00,0.0,-4.0,22
2478,4,14,6.00,0.0,-2.0,519
2479,4,14,7.00,0.0,0.8,1428
2480,4,14,8.00,0.0,4.1,2316
2481,4,14,9.00,0.0,3.7,2255
2482,4,14,10.00,0.0,4.6,2135
2483,4,14,11.00,0.0,5.3,2129
2484,4,14,12.00,0.0,6.3,2896
2485,4,14,13.00,0.0,6.1,2237
2486,4,14,14.00,0.0,5.5,1190
2487,4,14,15.00,0.0,5.3,1632
2488,4,14,16.00,0.0,5.1,844
2489,4,14,17.00,0.0,4.2,-
2490,4,14,18.00,0.0,1.9,104
2491,4,14,19.00,0.0,-0.3,0
2492,4,14,20.00,0.0,-1.4,0
2493,4,14,21.00,0.0,-2.1,0
2494,4,14,22.00,0.0,-1.9,0
2495,4,14,23.00,0.0,-2.6,0
2496,4,14,24.00,0.0,-3.1,0
2497,4,15,1.00,0.0,-3.2,0
2498,4,15,2.00,0.0,-4.2,0
2499,4,15,3.00,0.0,-4.0,0
2500,4,15,4.00,0.0,-3.3,0
2501,4,15,5.00,0.0,-3.4,51
2502,4,15,6.00,0.0,-1.8,535
2503,4,15,7.00,0.0,0.8,1081
2504,4,15,8.00,0.0,3.0,2303
2505,4,15,9.00,0.0,3.8,2449
2506,4,15,10.00,0.0,4.3,1585
2507,4,15,11.00,0.0,4.6,1433
2508,4,15,12.00,0.0,5.0,1600
2509,4,15,13.00,0.0,6.0,1516
2510,4,15,14.00,0.0,6.2,2153
2511,4,15,15.00,0.0,6.9,1183
2512,4,15,16.00,0.0,5.3,670
2513,4,15,17.00,0.0,3.7,397
2514,4,15,18.00,0.0,3.7,73
2515,4,15,19.00,0.0,1.6,0
2516,4,15,20.00,0.0,0.0,0
2517,4,15,21.00,0.0,-0.2,0
2518,4,15,22.00,0.0,-0.9,0
2519,4,15,23.00,0.0,-2.4,0
2520,4,15,24.00,0.0,-2.8,0
2521,4,16,1.00,0.0,-2.5,0
2522,4,16,2.00,0.0,-2.5,0
2523,4,16,3.00,0.0,-3.0,0
2524,4,16,4.00,0.0,-3.4,0
2525,4,16,5.00,0.0,-3.2,50
2526,4,16,6.00,0.0,-1.3,619
2527,4,16,7.00,0.0,1.7,1469
2528,4,16,8.00,0.0,3.8,2008
2529,4,16,9.00,0.0,6.5,2713
2530,4,16,10.00,0.0,7.6,3476
2531,4,16,11.00,0.0,7.4,3053
2532,4,16,12.00,0.0,8.7,3247
2533,4,16,13.00,0.0,9.8,3518
2534,4,16,14.00,0.0,8.7,2518
2535,4,16,15.00,0.0,10.4,1670
2536,4,16,16.00,0.0,9.4,1507
2537,4,16,17.00,0.0,6.6,678
2538,4,16,18.00,0.0,3.9,77
2539,4,16,19.00,0.0,2.8,0
2540,4,16,20.00,0.0,1.9,0
2541,4,16,21.00,0.0,1.3,0
2542,4,16,22.00,0.0,0.8,0
2543,4,16,23.00,0.0,-0.4,0
2544,4,16,24.00,0.0,-1.3,0
2545,4,17,1.00,0.0,-2.1,0
2546,4,17,2.00,0.0,-1.9,0
2547,4,17,3.00,0.0,-1.9,0
2548,4,17,4.00,0.0,-2.6,0
2549,4,17,5.00,0.0,-2.7,30
2550,4,17,6.00,0.0,-1.1,211
2551,4,17,7.00,0.0,0.8,400
2552,4,17,8.00,0.0,2.3,817
2553,4,17,9.00,0.0,6.0,1520
2554,4,17,10.00,0.0,8.2,3106
2555,4,17,11.00,0.0,8.5,3056
2556,4,17,12.00,0.0,9.0,2690
2557,4,17,13.00,0.0,10.2,2125
2558,4,17,14.00,0.0,9.0,1990
2559,4,17,15.00,0.0,9.8,1674
2560,4,17,16.00,0.0,9.1,-
2561,4,17,17.00,0.0,7.7,422
2562,4,17,18.00,0.0,6.4,64
2563,4,17,19.00,0.0,4.1,0
2564,4,17,20.00,0.0,5.9,0
2565,4,17,21.00,0.0,5.4,0
2566,4,17,22.00,0.0,4.6,0
2567,4,17,23.00,0.0,4.2,0
2568,4,17,24.00,0.0,3.8,0
2569,4,18,1.00,0.0,3.0,0
2570,4,18,2.00,0.0,2.7,0
2571,4,18,3.00,0.0,2.4,0
2572,4,18,4.00,0.0,2.1,0
2573,4,18,5.00,0.0,2.1,57
2574,4,18,6.00,0.0,2.7,174
2575,4,18,7.00,0.0,3.2,329
2576,4,18,8.00,0.0,4.9,740
2577,4,18,9.00,0.0,5.5,964
2578,4,18,10.00,0.0,8.4,1709
2579,4,18,11.00,0.0,8.5,1448
2580,4,18,12.00,0.0,9.5,2469
2581,4,18,13.00,0.0,9.7,2498
2582,4,18,14.00,0.0,8.7,1632
2583,4,18,15.00,0.0,8.3,698
2584,4,18,16.00,0.0,7.6,654
2585,4,18,17.00,0.0,6.0,225
2586,4,18,18.00,0.1,4.7,23
2587,4,18,19.00,0.2,3.7,0
2588,4,18,20.00,0.2,3.4,0
2589,4,18,21.00,0.0,2.9,0
2590,4,18,22.00,0.0,2.5,0
2591,4,18,23.00,0.0,1.2,0
2592,4,18,24.00,0.0,0.7,0
2593,4,19,1.00,0.0,0.0,0
2594,4,19,2.00,0.0,-0.1,0
2595,4,19,3.00,0.0,-0.3,0
2596,4,19,4.00,0.0,-0.4,0
2597,4,19,5.00,0.0,-0.1,38
2598,4,19,6.00,0.0,0.8,223
2599,4,19,7.00,0.0,2.6,481
2600,4,19,8.00,0.0,4.9,882
2601,4,19,9.00,0.0,7.2,1423
2602,4,19,10.00,0.0,8.9,1925
2603,4,19,11.00,0.0,9.0,1480
2604,4,19,12.00,0.0,8.0,1380
2605,4,19,13.00,0.0,7.1,1191
2606,4,19,14.00,0.0,9.1,2076
2607,4,19,15.00,0.0,9.8,1949
2608,4,19,16.00,0.1,8.3,526
2609,4,19,17.00,0.0,7.7,645
2610,4,19,18.00,0.0,5.1,108
2611,4,19,19.00,0.0,3.6,0
2612,4,19,20.00,0.0,3.0,0
2613,4,19,21.00,0.0,3.0,0
2614,4,19,22.00,0.0,2.9,0
2615,4,19,23.00,0.0,2.1,0
2616,4,19,24.00,0.0,1.7,0
2617,4,20,1.00,0.0,1.2,0
2618,4,20,2.00,0.0,0.5,0
2619,4,20,3.00,0.0,-0.1,0
2620,4,20,4.00,0.0,-0.1,0
2621,4,20,5.00,0.0,0.4,63
2622,4,20,6.00,0.0,2.5,348
2623,4,20,7.00,0.0,6.0,1132
2624,4,20,8.00,0.0,7.7,927
2625,4,20,9.00,0.0,11.0,1666
2626,4,20,10.00,0.0,10.2,1277
2627,4,20,11.00,0.0,11.4,2026
2628,4,20,12.00,0.0,10.7,992
2629,4,20,13.00,0.0,9.3,929
2630,4,20,14.00,0.0,10.0,1305
2631,4,20,15.00,0.0,10.7,1719
2632,4,20,16.00,0.0,10.2,735
2633,4,20,17.00,0.0,8.4,647
2634,4,20,18.00,0.0,5.4,106
2635,4,20,19.00,0.0,4.5,0
2636,4,20,20.00,0.0,3.6,0
2637,4,20,21.00,0.0,3.0,0
2638,4,20,22.00,0.0,1.8,0
2639,4,20,23.00,0.0,1.3,0
2640,4,20,24.00,0.0,1.0,0
2641,4,21,1.00,0.0,0.5,0
2642,4,21,2.00,0.0,0.0,0
2643,4,21,3.00,0.0,-0.5,0
2644,4,21,4.00,0.0,-0.9,0
2645,4,21,5.00,0.0,0.1,51
2646,4,21,6.00,0.0,2.7,546
2647,4,21,7.00,0.0,7.6,1422
2648,4,21,8.00,0.0,10.9,2086
2649,4,21,9.00,0.0,11.4,1889
2650,4,21,10.00,0.0,11.5,1767
2651,4,21,11.00,0.0,13.7,2805
2652,4,21,12.00,0.0,14.4,2624
2653,4,21,13.00,0.0,14.8,3232
2654,4,21,14.00,0.0,14.1,2604
2655,4,21,15.00,0.0,13.0,2249
2656,4,21,16.00,0.0,11.9,1444
2657,4,21,17.00,0.0,10.3,572
2658,4,21,18.00,0.0,8.9,96
2659,4,21,19.00,0.0,7.6,0
2660,4,21,20.00,0.0,6.0,0
2661,4,21,21.00,0.0,5.5,0
2662,4,21,22.00,0.0,5.6,0
2663,4,21,23.00,0.0,5.2,0
2664,4,21,24.00,0.0,4.9,0
2665,4,22,1.00,0.0,4.2,0
2666,4,22,2.00,0.0,2.3,0
2667,4,22,3.00,0.0,2.2,0
2668,4,22,4.00,0.0,1.7,0
2669,4,22,5.00,0.0,2.2,68
2670,4,22,6.00,0.0,5.5,578
2671,4,22,7.00,0.0,8.1,1348
2672,4,22,8.00,0.0,10.8,2020
2673,4,22,9.00,0.0,12.2,2575
2674,4,22,10.00,0.0,13.6,3106
2675,4,22,11.00,0.0,14.9,3164
2676,4,22,12.00,0.0,10.7,1114
2677,4,22,13.00,0.2,10.5,960
2678,4,22,14.00,0.0,13.8,2057
2679,4,22,15.00,0.0,14.6,2178
2680,4,22,16.00,0.0,14.2,1512
2681,4,22,17.00,0.0,12.9,836
2682,4,22,18.00,0.0,10.7,191
2683,4,22,19.00,0.0,9.1,0
2684,4,22,20.00,0.0,6.8,0
2685,4,22,21.00,0.0,5.2,0
2686,4,22,22.00,0.0,4.2,0
2687,4,22,23.00,0.0,2.7,0
2688,4,22,24.00,0.0,2.1,0
2689,4,23,1.00,0.0,1.6,0
2690,4,23,2.00,0.0,0.9,0
2691,4,23,3.00,0.0,0.2,0
2692,4,23,4.00,0.0,-0.2,0
2693,4,23,5.00,0.0,0.2,65
2694,4,23,6.00,0.0,3.5,636
2695,4,23,7.00,0.0,7.4,1432
2696,4,23,8.00,0.0,10.0,2130
2697,4,23,9.00,0.0,11.7,2662
2698,4,23,10.00,0.0,13.2,3131
2699,4,23,11.00,0.0,13.3,2876
2700,4,23,12.00,0.0,14.3,2256
2701,4,23,13.00,0.0,16.2,3331
2702,4,23,14.00,0.0,15.8,2727
2703,4,23,15.00,0.0,16.2,2169
2704,4,23,16.00,0.0,15.8,1526
2705,4,23,17.00,0.0,12.0,843
2706,4,23,18.00,0.0,9.8,169
2707,4,23,19.00,0.0,7.6,0
2708,4,23,20.00,0.0,5.1,0
2709,4,23,21.00,0.0,4.4,0
2710,4,23,22.00,0.0,3.2,0
2711,4,23,23.00,0.0,2.5,0
2712,4,23,24.00,0.0,0.8,0
2713,4,24,1.00,0.0,0.2,0
2714,4,24,2.00,0.0,-0.3,0
2715,4,24,3.00,0.0,-0.7,0
2716,4,24,4.00,0.0,-0.9,0
2717,4,24,5.00,0.0,-1.1,56
2718,4,24,6.00,0.0,3.6,691
2719,4,24,7.00,0.0,7.7,1490
2720,4,24,8.00,0.0,10.6,2158
2721,4,24,9.00,0.0,13.2,2671
2722,4,24,10.00,0.0,15.0,3085
2723,4,24,11.00,0.0,16.0,3266
2724,4,24,12.00,0.0,17.6,3275
2725,4,24,13.00,0.0,17.9,3083
2726,4,24,14.00,0.0,18.2,2791
2727,4,24,15.00,0.0,18.0,2313
2728,4,24,16.00,0.0,17.4,-
2729,4,24,17.00,0.0,15.8,822
2730,4,24,18.00,0.0,11.4,167
2731,4,24,19.00,0.0,8.9,0
2732,4,24,20.00,0.0,7.7,0
2733,4,24,21.00,0.0,6.1,0
2734,4,24,22.00,0.0,5.1,0
2735,4,24,23.00,0.0,4.6,0
2736,4,24,24.00,0.0,3.6,0
2737,4,25,1.00,0.0,3.1,0
2738,4,25,2.00,0.0,2.4,0
2739,4,25,3.00,0.0,1.6,0
2740,4,25,4.00,0.0,1.3,0
2741,4,25,5.00,0.0,1.1,78
2742,4,25,6.00,0.0,5.7,599
2743,4,25,7.00,0.0,8.9,1231
2744,4,25,8.00,0.0,13.4,2189
2745,4,25,9.00,0.0,13.7,1743
2746,4,25,10.00,0.0,16.8,2768
2747,4,25,11.00,0.0,18.3,2630
2748,4,25,12.00,0.0,18.2,2610
2749,4,25,13.00,0.0,17.3,983
2750,4,25,14.00,0.0,19.0,1084
2751,4,25,15.00,0.0,18.1,1247
2752,4,25,16.00,0.0,16.5,1436
2753,4,25,17.00,0.0,15.5,564
2754,4,25,18.00,0.0,12.9,115
2755,4,25,19.00,0.0,11.3,0
2756,4,25,20.00,0.4,9.1,0
2757,4,25,21.00,0.0,9.9,0
2758,4,25,22.00,0.0,6.8,0
2759,4,25,23.00,0.0,6.7,0
2760,4,25,24.00,0.1,7.0,0
2761,4,26,1.00,1.7,6.7,0
2762,4,26,2.00,2.2,6.4,0
2763,4,26,3.00,0.0,5.5,0
2764,4,26,4.00,0.3,4.8,0
2765,4,26,5.00,0.0,4.4,25
2766,4,26,6.00,0.0,4.6,106
2767,4,26,7.00,0.1,5.0,242
2768,4,26,8.00,0.0,5.2,425
2769,4,26,9.00,0.0,5.1,546
2770,4,26,10.00,0.1,5.6,672
2771,4,26,11.00,0.2,5.6,763
2772,4,26,12.00,0.0,5.2,462
2773,4,26,13.00,1.5,3.9,251
2774,4,26,14.00,1.0,3.6,325
2775,4,26,15.00,0.9,3.1,226
2776,4,26,16.00,0.7,3.7,293
2777,4,26,17.00,0.3,3.8,210
2778,4,26,18.00,0.0,3.2,93
2779,4,26,19.00,0.0,2.8,2
2780,4,26,20.00,0.1,3.0,0
2781,4,26,21.00,0.0,3.1,0
2782,4,26,22.00,0.0,3.0,0
2783,4,26,23.00,0.0,2.9,0
2784,4,26,24.00,0.0,3.0,0
2785,4,27,1.00,0.0,2.7,0
2786,4,27,2.00,0.0,2.6,0
2787,4,27,3.00,0.0,2.5,0
2788,4,27,4.00,0.0,2.3,2
2789,4,27,5.00,0.0,2.8,49
2790,4,27,6.00,0.0,3.2,152
2791,4,27,7.00,0.0,3.9,274
2792,4,27,8.00,0.0,4.5,300
2793,4,27,9.00,0.0,4.7,276
2794,4,27,10.00,0.0,5.3,462
2795,4,27,11.00,0.0,5.3,470
2796,4,27,12.00,0.0,5.5,621
2797,4,27,13.00,0.0,5.5,544
2798,4,27,14.00,0.0,5.6,513
2799,4,27,15.00,0.0,5.8,343
2800,4,27,16.00,0.0,5.5,206
2801,4,27,17.00,0.0,5.1,83
2802,4,27,18.00,0.0,4.9,29
2803,4,27,19.00,0.0,4.9,0
2804,4,27,20.00,0.0,4.7,0
2805,4,27,21.00,0.0,4.8,0
2806,4,27,22.00,0.0,4.7,0
2807,4,27,23.00,0.0,4.5,0
2808,4,27,24.00,0.0,4.4,0
2809,4,28,1.00,0.0,4.1,0
2810,4,28,2.00,0.0,4.0,0
2811,4,28,3.00,0.0,3.9,0
2812,4,28,4.00,0.0,3.8,0
2813,4,28,5.00,0.0,4.1,48
2814,4,28,6.00,0.0,4.9,198
2815,4,28,7.00,0.0,5.9,376
2816,4,28,8.00,0.0,6.9,605
2817,4,28,9.00,0.0,7.8,851
2818,4,28,10.00,0.0,8.8,1251
2819,4,28,11.00,0.0,11.3,3352
2820,4,28,12.00,0.0,12.6,3191
2821,4,28,13.00,0.0,13.1,2658
2822,4,28,14.00,0.0,12.8,965
2823,4,28,15.00,0.0,13.4,904
2824,4,28,16.00,0.0,12.1,561
2825,4,28,17.00,0.0,11.4,274
2826,4,28,18.00,0.0,10.2,49
2827,4,28,19.00,0.0,9.4,0
2828,4,28,20.00,0.0,8.3,0
2829,4,28,21.00,0.0,7.9,0
2830,4,28,22.00,0.0,6.4,0
2831,4,28,23.00,0.0,5.3,0
2832,4,28,24.00,0.0,4.5,0
2833,4,29,1.00,0.0,5.3,0
2834,4,29,2.00,0.0,5.7,0
2835,4,29,3.00,0.0,6.4,0
2836,4,29,4.00,0.0,6.9,0
2837,4,29,5.00,0.3,6.5,57
2838,4,29,6.00,0.1,8.1,424
2839,4,29,7.00,0.0,8.8,408
2840,4,29,8.00,0.0,10.3,870
2841,4,29,9.00,0.0,11.4,1209
2842,4,29,10.00,0.0,14.2,-
2843,4,29,11.00,0.0,14.1,-
2844,4,29,12.00,0.0,14.3,1692
2845,4,29,13.00,0.0,14.4,1129
2846,4,29,14.00,0.0,13.9,957
2847,4,29,15.00,0.0,13.5,788
2848,4,29,16.00,0.0,13.2,417
2849,4,29,17.00,0.0,12.2,171
2850,4,29,18.00,0.0,11.0,70
2851,4,29,19.00,0.4,9.7,3
2852,4,29,20.00,0.2,8.8,0
2853,4,29,21.00,0.2,8.4,0
2854,4,29,22.00,0.5,8.0,0
2855,4,29,23.00,0.0,7.6,0
2856,4,29,24.00,0.0,7.6,0
2857,4,30,1.00,0.2,7.7,0
2858,4,30,2.00,0.0,7.7,0
2859,4,30,3.00,0.0,7.4,0
2860,4,30,4.00,0.1,7.4,2
2861,4,30,5.00,0.2,7.9,110
2862,4,30,6.00,0.9,8.7,256
2863,4,30,7.00,0.2,10.4,677
2864,4,30,8.00,0.1,11.8,1781
2865,4,30,9.00,0.0,12.6,1451
2866,4,30,10.00,0.1,12.8,1421
2867,4,30,11.00,0.1,12.4,801
2868,4,30,12.00,0.6,12.2,775
2869,4,30,13.00,0.4,11.2,507
2870,4,30,14.00,0.4,10.6,447
2871,4,30,15.00,0.0,10.9,461
2872,4,30,16.00,0.9,10.3,330
2873,4,30,17.00,0.4,9.8,287
2874,4,30,18.00,0.2,9.4,57
2875,4,30,19.00,0.2,9.3,1
2876,4,30,20.00,0.1,9.5,0
2877,4,30,21.00,0.0,9.7,0
2878,4,30,22.00,0.2,9.4,0
2879,4,30,23.00,0.2,8.9,0
2880,4,30,24.00,0.4,9.0,0
2881,5,1,1.00,0.4,8.7,0
2882,5,1,2.00,0.2,7.7,0
2883,5,1,3.00,0.0,7.3,0
2884,5,1,4.00,0.1,5.6,2
2885,5,1,5.00,0.0,6.0,85
2886,5,1,6.00,0.0,8.6,768
2887,5,1,7.00,0.0,11.4,1457
2888,5,1,8.00,0.0,13.5,2048
2889,5,1,9.00,0.0,15.5,2717
2890,5,1,10.00,0.0,15.8,1708
2891,5,1,11.00,0.0,17.2,1763
2892,5,1,12.00,0.0,17.0,1609
2893,5,1,13.00,0.0,17.2,1120
2894,5,1,14.00,0.0,17.6,1303
2895,5,1,15.00,0.0,16.8,630
2896,5,1,16.00,0.0,16.1,442
2897,5,1,17.00,0.0,13.7,127
2898,5,1,18.00,0.0,12.5,11
2899,5,1,19.00,0.0,11.8,0
2900,5,1,20.00,2.5,10.2,0
2901,5,1,21.00,4.5,10.2,0
2902,5,1,22.00,6.2,9.6,0
2903,5,1,23.00,3.7,9.3,0
2904,5,1,24.00,2.8,9.1,0
2905,5,2,1.00,1.8,9.2,0
2906,5,2,2.00,2.3,9.3,0
2907,5,2,3.00,0.5,9.3,0
2908,5,2,4.00,0.2,9.1,3
2909,5,2,5.00,0.1,9.3,62
2910,5,2,6.00,0.1,9.7,154
2911,5,2,7.00,0.3,10.1,239
2912,5,2,8.00,1.9,9.5,283
2913,5,2,9.00,4.6,7.5,307
2914,5,2,10.00,3.0,6.8,231
2915,5,2,11.00,4.6,5.5,161
2916,5,2,12.00,3.8,5.5,357
2917,5,2,13.00,2.6,5.2,340
2918,5,2,14.00,2.6,4.7,301
2919,5,2,15.00,1.6,4.1,187
2920,5,2,16.00,1.7,3.6,48
2921,5,2,17.00,6.1,1.0,12
2922,5,2,18.00,4.1,0.1,3
2923,5,2,19.00,4.0,-0.1,0
2924,5,2,20.00,5.3,-0.1,0
2925,5,2,21.00,4.7,0.0,0
2926,5,2,22.00,3.8,0.0,0
2927,5,2,23.00,3.6,-0.1,0
2928,5,2,24.00,3.5,-0.1,0
2929,5,3,1.00,1.3,0.0,0
2930,5,3,2.00,0.5,0.0,0
2931,5,3,3.00,0.0,0.1,0
2932,5,3,4.00,0.0,0.0,1
2933,5,3,5.00,0.0,0.1,26
2934,5,3,6.00,0.0,0.4,95
2935,5,3,7.00,0.0,2.2,288
2936,5,3,8.00,0.0,4.1,753
2937,5,3,9.00,0.0,5.2,2551
2938,5,3,10.00,0.0,6.7,3444
2939,5,3,11.00,0.0,8.7,3504
2940,5,3,12.00,0.0,10.6,3537
2941,5,3,13.00,0.0,11.8,3338
2942,5,3,14.00,0.0,12.7,2918
2943,5,3,15.00,0.0,13.1,2400
2944,5,3,16.00,0.0,11.8,-
2945,5,3,17.00,0.0,11.1,-
2946,5,3,18.00,0.0,6.7,306
2947,5,3,19.00,0.0,5.8,4
2948,5,3,20.00,0.0,5.1,0
2949,5,3,21.00,0.0,3.7,0
2950,5,3,22.00,0.0,2.8,0
2951,5,3,23.00,0.0,2.1,0
2952,5,3,24.00,0.0,1.8,0
2953,5,4,1.00,0.0,1.6,0
2954,5,4,2.00,0.0,1.5,0
2955,5,4,3.00,0.0,1.9,0
2956,5,4,4.00,0.0,1.2,5
2957,5,4,5.00,0.0,2.0,102
2958,5,4,6.00,0.0,7.1,844
2959,5,4,7.00,0.0,9.8,1570
2960,5,4,8.00,0.0,11.1,1585
2961,5,4,9.00,0.0,11.2,1026
2962,5,4,10.00,0.0,12.1,1362
2963,5,4,11.00,0.0,12.9,3052
2964,5,4,12.00,0.0,13.8,2220
2965,5,4,13.00,0.0,13.0,1818
2966,5,4,14.00,0.0,13.0,891
2967,5,4,15.00,0.0,12.6,973
2968,5,4,16.00,0.0,12.0,864
2969,5,4,17.00,0.0,11.1,465
2970,5,4,18.00,0.0,9.6,110
2971,5,4,19.00,0.0,7.4,2
2972,5,4,20.00,0.0,6.4,0
2973,5,4,21.00,0.0,6.6,0
2974,5,4,22.00,0.0,8.7,2
2975,5,4,23.00,0.0,8.6,1
2976,5,4,24.00,0.0,8.1,0
2977,5,5,1.00,0.0,7.2,0
2978,5,5,2.00,0.0,5.1,0
2979,5,5,3.00,0.0,4.9,0
2980,5,5,4.00,0.0,4.9,4
2981,5,5,5.00,0.0,5.1,99
2982,5,5,6.00,0.0,8.2,492
2983,5,5,7.00,0.0,12.7,1528
2984,5,5,8.00,0.0,13.7,2433
2985,5,5,9.00,0.0,13.3,1742
2986,5,5,10.00,0.0,13.0,1067
2987,5,5,11.00,0.0,12.6,1301
2988,5,5,12.00,0.4,10.1,581
2989,5,5,13.00,1.4,10.7,994
2990,5,5,14.00,0.6,9.3,-
2991,5,5,15.00,2.3,8.9,308
2992,5,5,16.00,0.7,7.9,216
2993,5,5,17.00,1.4,7.6,121
2994,5,5,18.00,0.3,6.3,15
2995,5,5,19.00,2.5,3.9,0
2996,5,5,20.00,2.2,2.8,0
2997,5,5,21.00,0.0,3.1,0
2998,5,5,22.00,0.0,2.8,0
2999,5,5,23.00,0.0,2.4,0
3000,5,5,24.00,0.0,2.6,0
3001,5,6,1.00,0.0,2.3,0
3002,5,6,2.00,0.0,2.9,0
3003,5,6,3.00,0.0,2.8,0
3004,5,6,4.00,0.0,3.1,2
3005,5,6,5.00,0.0,3.3,59
3006,5,6,6.00,0.0,3.0,121
3007,5,6,7.00,0.0,3.1,381
3008,5,6,8.00,0.0,3.8,606
3009,5,6,9.00,0.0,4.3,781
3010,5,6,10.00,0.0,6.3,2282
3011,5,6,11.00,0.0,7.3,2586
3012,5,6,12.00,0.0,7.2,1853
3013,5,6,13.00,0.0,6.7,1600
3014,5,6,14.00,0.0,7.2,1486
3015,5,6,15.00,0.0,6.6,1040
3016,5,6,16.00,0.0,6.5,1076
3017,5,6,17.00,0.0,6.5,652
3018,5,6,18.00,0.0,5.7,214
3019,5,6,19.00,0.0,5.2,4
3020,5,6,20.00,0.0,5.7,0
3021,5,6,21.00,0.3,6.0,0
3022,5,6,22.00,0.2,7.2,1
3023,5,6,23.00,0.2,7.4,0
3024,5,6,24.00,0.1,7.4,0
3025,5,7,1.00,0.0,7.5,0
3026,5,7,2.00,0.0,7.5,0
3027,5,7,3.00,0.0,7.4,0
3028,5,7,4.00,0.0,7.3,2
3029,5,7,5.00,0.0,7.2,79
3030,5,7,6.00,0.1,8.4,310
3031,5,7,7.00,0.0,8.0,298
3032,5,7,8.00,0.0,8.1,429
3033,5,7,9.00,0.0,8.5,665
3034,5,7,10.00,0.0,8.5,598
3035,5,7,11.00,0.3,7.6,340
3036,5,7,12.00,0.0,10.6,2753
3037,5,7,13.00,0.0,12.0,2958
3038,5,7,14.00,0.0,11.0,1257
3039,5,7,15.00,0.1,9.3,179
3040,5,7,16.00,3.9,7.8,338
